spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
janet jackson,all for you,janet,all for you,True,12580.0,1342,74.53559924999298,55.55555555555556,100.0
patti labelle,on my own,patti labelle and michael mcdonald,on my own,True,20430.0,2272,74.376843799781,55.319148936170215,100.0
elvis presley,a big hunk o' love,elvis presley with the jordanaires,a big hunk o' love,True,8570.0,938,74.376843799781,55.319148936170215,100.0
elvis presley,it's now or never,elvis presley with the jordanaires,it's now or never,True,8591.0,943,74.376843799781,55.319148936170215,100.0
bill conti,"gonna fly now - theme from ""rocky""",bill conti,gonna fly now,True,2549.0,288,74.376843799781,100.0,55.319148936170215
elvis presley,good luck charm,elvis presley with the jordanaires,good luck charm,True,8585.0,942,74.376843799781,55.319148936170215,100.0
elvis presley,surrender,elvis presley with the jordanaires,surrender,True,8609.0,945,74.376843799781,55.319148936170215,100.0
elvis presley,stuck on you,elvis presley with the jordanaires,stuck on you,True,8607.0,944,74.376843799781,55.319148936170215,100.0
the rolling stones,miss you - remastered,the rolling stones,miss you,True,28118.0,3042,74.27813527082074,100.0,55.172413793103445
the rolling stones,start me up - remastered 2009,the rolling stones,start me up,True,28134.0,3045,74.16198487095663,100.0,55.00000000000001
the beatles,i feel fine - remastered 2015,the beatles,i feel fine,True,25788.0,2887,74.16198487095663,100.0,55.00000000000001
roy orbison,"oh, pretty woman",roy orbison and the candy men,"oh, pretty woman",True,22852.0,2587,74.16198487095663,55.00000000000001,100.0
ray charles,hit the road jack,ray charles and his orchestra,hit the road jack,True,21828.0,2448,74.16198487095663,55.00000000000001,100.0
kendrick lamar,all the stars (with sza),kendrick lamar and sza,all the stars,True,15126.0,1639,73.9287864465897,77.77777777777779,70.27027027027026
the beat acoustic trio,she loves you,the beatles,she loves you,True,25811.0,2869,73.85489458759963,54.54545454545454,100.0
sam smith,unholy,sam smith and kim petras,unholy,True,23119.0,2620,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,something,the beatles,something,True,25814.0,2871,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,strawberry fields forever,the beatles,strawberry fields forever,True,25815.0,2872,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,i saw her standing there,the beatles,i saw her standing there,True,25789.0,2862,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,eleanor rigby,the beatles,eleanor rigby,True,25778.0,2855,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,got to get you into my life,the beatles,got to get you into my life,True,25782.0,2858,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,yesterday,the beatles,yesterday,True,25828.0,2876,73.85489458759963,54.54545454545454,100.0
jawsh 685,savage love (laxed - siren beat),jawsh 685 x jason derulo,savage love (laxed - siren beat),True,12713.0,1365,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,hey jude,the beatles,hey jude,True,25785.0,2861,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,and i love her,the beatles,and i love her,True,25770.0,2851,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,can't buy me love,the beatles,can't buy me love,True,25773.0,2852,73.85489458759963,54.54545454545454,100.0
the beat acoustic trio,penny lane,the beatles,penny lane,True,25804.0,2867,73.85489458759963,54.54545454545454,100.0
justin timberlake,"can't stop the feeling! (from dreamworks animation's ""trolls"")",justin timberlake,can't stop the feeling!,True,14583.0,1580,73.56469741582815,100.0,54.117647058823536
john mellencamp,jack & diane,john cougar,jack & diane,True,13681.0,1511,73.37993857053428,53.84615384615385,100.0
whitney houston,exhale - shoop shoop,whitney houston,"exhale (shoop shoop) (from ""waiting to exhale"")",True,30610.0,3305,73.30166661378314,100.0,53.73134328358209
the rolling stones,get off of my cloud - (original single mono version),the rolling stones,get off of my cloud,True,28102.0,3040,73.15813472236931,100.0,53.52112676056338
daryl hall and john oates,out of touch - single version,daryl hall john oates,out of touch,True,6298.0,696,73.10707729621897,91.30434782608697,58.53658536585367
pras,ghetto supastar (that is what you are),pras michel,ghetto supastar (that is what you are),True,21303.0,2397,73.02967433402215,53.333333333333336,100.0
elvis presley,are you lonesome tonight,elvis presley with the jordanaires,are you lonesome to-night?,True,8576.0,940,72.87412639526006,55.319148936170215,96.0
walter murphy,a fifth of beethoven,walter murphy and the big apple band,a fifth of beethoven,True,30441.0,3283,72.84313590846835,53.06122448979591,100.0
journey,open arms (2024 remaster),journey,open arms,True,14302.0,1556,72.7606875108999,100.0,52.94117647058824
the notorious b.i.g.,hypnotize - 2007 remaster,the notorious b.i.g.,hypnotize,True,27693.0,3012,72.7606875108999,100.0,52.94117647058824
lil nas x,industry baby,lil nas x and jack harlow,industry baby,True,16297.0,1757,72.7606875108999,52.94117647058824,100.0
def leppard,love bites - remastered 2017,def leppard,love bites,True,6707.0,737,72.54762501100117,100.0,52.63157894736843
david rose,the stripper,david rose and his orchestra,the stripper,True,6509.0,725,72.54762501100117,52.63157894736843,100.0
rod stewart,maggie may,rod stewart,maggie may/reason to believe,True,22514.0,2571,72.54762501100117,100.0,52.63157894736843
the beatles,love me do - remastered 2009,the beatles,love me do,True,25797.0,2889,72.54762501100117,100.0,52.63157894736843
the five stairsteps,o-o-h child,the 5 stairsteps,o-o-h child/dear prudence,True,25491.0,2949,72.3746864455746,85.71428571428572,61.111111111111114
the notorious b.i.g.,big poppa - 2007 remaster,the notorious b.i.g.,big poppa/warning,True,27691.0,3011,72.3746864455746,100.0,52.38095238095239
brandy,the boy is mine,brandy and monica,the boy is mine,True,3750.0,416,72.23151185146152,52.17391304347826,100.0
the scientists,the scientist,the scotts,the scotts,True,28215.0,3051,72.23151185146152,75.0,69.56521739130434
jennifer lopez,i'm real - murder remix,jennifer lopez,i'm real,True,12924.0,1451,71.84212081070996,100.0,51.61290322580645
bruce channel,hey! baby - single version,bruce channel,hey! baby,True,4091.0,436,71.71371656006362,100.0,51.42857142857142
brenda lee,i'm sorry - single version,brenda lee,i'm sorry,True,3832.0,420,71.71371656006362,100.0,51.42857142857142
paul anka,(you're) having my baby,paul anka with odia coates,(you're) having my baby,True,20524.0,2276,71.71371656006362,51.42857142857142,100.0
johnny rivers,the poor side of town,johnny rivers,the tracks of my tears,True,14079.0,1528,71.52816976385907,100.0,51.162790697674424
eminem,when i'm gone - album version (edited),eminem,when i'm gone,True,8707.0,966,71.40055472954167,100.0,50.98039215686274
the weeknd,save your tears (with ariana grande) (remix),the weeknd,save your tears,True,28870.0,3109,71.30740328122926,100.0,50.847457627118644
brenda lee,i want to be wanted (per tutta la vita) - single version,brenda lee,i want to be wanted,True,3829.0,419,71.18052168020874,100.0,50.66666666666666
the beatles,let it be - remastered 2009,the beatles,let it be,True,25796.0,2888,70.71067811865476,100.0,50.0
phil collins,sussudio - 2016 remaster,phil collins,sussudio,True,20982.0,2336,70.71067811865476,100.0,50.0
joe cocker,up where we belong,joe cocker and jennifer warnes,up where we belong,True,13506.0,1485,70.71067811865476,50.0,100.0
usher,my boo,usher,my way,True,30179.0,3259,70.71067811865476,100.0,50.0
prince,batdance,prince,"batdance (from ""batman"")",True,21330.0,2398,70.71067811865476,100.0,50.0
wilson phillips,hold on - single edit,wilson phillips,hold on,True,30727.0,3330,70.71067811865476,100.0,50.0
m,pop muzik - 12 inch version,m,pop muzik,True,17314.0,1899,70.71067811865476,100.0,50.0
khalid,love lies,khalid and normani,love lies,True,15337.0,1656,70.71067811865476,50.0,100.0
nickelback,rockstar - 2020 remaster,nickelback,rockstar,True,19612.0,2182,70.71067811865476,100.0,50.0
herb alpert and the tijuana brass,this guy's in love with you,herb alpert,this guy's in love with you,True,11493.0,1259,70.71067811865476,50.0,100.0
bobby shmurda,hot n*gga,bobby shmurda,hot boy,True,3404.0,380,70.71067811865476,100.0,50.0
third eye blind,jumper - 1998 edit,third eye blind,jumper,True,29014.0,3120,70.71067811865476,100.0,50.0
paul mccartney,uncle albert / admiral halsey - medley / 2012 remaster,paul and linda mccartney,uncle albert/admiral halsey,True,20475.0,2287,70.08766440504624,73.6842105263158,66.66666666666667
grand funk railroad,we're an american band - remastered 2002,grand funk,we're an american band,False,11013.0,1147,69.95946705081,68.96551724137932,70.96774193548387
paul mccartney,band on the run - 2010 remaster,paul mccartney and wings,band on the run,False,20585.0,2283,69.32165600190666,73.6842105263158,65.21739130434783
the beat acoustic trio,i wanna hold your hand,the beatles,i want to hold your hand,False,25791.0,2863,68.87004431501819,54.54545454545454,86.95652173913044
barbra streisand,you don't bring me flowers (with neil diamond),barbra streisand and neil diamond,you don't bring me flowers,False,2006.0,240,68.67716715169503,65.3061224489796,72.22222222222221
michael jackson,i just can't stop loving you - 2012 remaster,michael jackson with siedah garrett,i just can't stop loving you,False,18487.0,2061,68.31300510639733,60.0,77.77777777777779
sam smith,dancing with a stranger (with normani),sam smith and normani,dancing with a stranger,False,23120.0,2616,67.2650738789041,60.0,75.40983606557377
the beatles,you've got to hide your love away - remastered 2009,the silkie,you've got to hide your love away,False,28307.0,2898,67.005939426049,57.14285714285714,78.57142857142857
henry mancini,"love theme from ""romeo and juliet"" - remastered",henry mancini and his orchestra,love theme from romeo & juliet,False,11476.0,1257,66.71584176125361,59.09090909090908,75.32467532467533
the beat acoustic trio,the long and winding road,the beatles,the long and winding road/for you blue,False,25820.0,2873,65.7951694959769,54.54545454545454,79.36507936507937
johnny mathis,"too much, too little, too late (with deniece williams)",johnny mathis/deniece williams,"too much, too little, too late",False,14035.0,1525,65.71861895289958,60.46511627906976,71.42857142857143
peter cetera,the next time i fall (with amy grant),peter cetera with amy grant,the next time i fall,False,20890.0,2321,65.71520774535256,61.53846153846154,70.17543859649122
zara larsson,never forget you - mark ralph club mix,zara larsson and mnek,never forget you,False,31258.0,3373,65.64879518897746,72.72727272727273,59.25925925925925
john travolta,you're the one that i want - from “grease”,john travolta and olivia newton-john,you're the one that i want,False,13854.0,1518,63.69947448150328,53.06122448979591,76.47058823529412
the chicks,there's your trouble,the capris,there's a moon out tonight,False,26014.0,2921,62.90088822211047,70.0,56.52173913043479
the beat acoustic trio,come together,the beatles,come together/something,False,25774.0,2853,62.76459144608478,54.54545454545454,72.22222222222221
luis fonsi,despacito - remix,luis fonsi and daddy yankee,despacito,False,17164.0,1892,61.17355427146392,54.054054054054056,69.23076923076923
martin garrix,in the name of love,martin page,in the house of stone and light,False,17791.0,1981,61.101009266077874,66.66666666666667,56.00000000000001
paul mauriat,love is blue - remastered,paul mauriat and his orchestra,love is blue (l'amour est bleu),False,20566.0,2282,60.60915267313264,57.14285714285714,64.28571428571428
the police,walking on the moon,the blackbyrds,walking in rhythm,False,25889.0,3031,60.092521257733154,50.0,72.22222222222221
the police,so lonely,the fiestas,so fine,False,26630.0,3030,59.76143046671968,57.14285714285714,62.5
lil baby,drip too hard (lil baby & gunna),lil baby and gunna,drip too hard,False,16182.0,1751,59.62847939999439,61.53846153846154,57.77777777777777
phil collins,separate lives - 2016 remaster,phil collins and marilyn martin,separate lives,False,20988.0,2335,59.596954957188316,55.81395348837209,63.63636363636363
three days grace,never too late,three dog night,never been to spain,False,29096.0,3127,59.321678866816576,58.06451612903225,60.60606060606061
the beat acoustic trio,she's leaving home,the beatles,she's a woman,False,25812.0,2870,59.321678866816576,54.54545454545454,64.51612903225806
steve goodman,the dutchman,steve winwood,the finer things,False,24429.0,2758,58.83484054145521,69.23076923076923,50.0
billy squier,the stroke,billy joel,the longest time,False,2742.0,315,58.53694070049635,63.63636363636363,53.84615384615385
the milk carton kids,wish you were here,the killers,when you were young,False,27220.0,3004,57.86072928183055,51.61290322580645,64.86486486486487
bill medley,"(i've had) the time of my life - from ""dirty dancing"" soundtrack",bill medley and jennifer warnes,(i've had) the time of my life,False,2577.0,289,57.82270354793786,52.38095238095239,63.829787234042556
dionne warwick,"that's what friends are for (with elton john, gladys knight & stevie wonder)",dionne and friends,that's what friends are for,False,7131.0,781,57.24245827291324,62.5,52.42718446601942
the beat acoustic trio,don't let me down,the alan parsons project,don't answer me,False,25535.0,2854,57.104024072016074,52.17391304347826,62.5
lawrence welk,calcutta - remastered,lawrence welk and his orchestra,calcutta,False,15859.0,1722,57.09805677756725,59.09090909090908,55.172413793103445
